0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13324464.2367075,9453509.37318704,0,0,20098.632184694,0,0,-132204956.018356,-8539537.46827858,129111416.54605,139288706.303475,4784926.76842888,138564925.919237,-7184865.15096152,-13363766.746949,-9480382.51382681,111785.252570039,59401.142426182,41930.3301232077,0,0,0
0,-164.544498284304,0,0,16.7845322658922,-7.15289933028538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170791435.596067,18504946.9909914,-181410311.00389,0,0,0,0,0,0,0,0,0,162658508.616132,17623758.8791868,-172771723.198519
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252236.67647866,1597928.45351866,0,0,3397.275548886,0,0,-22346628.3872414,-148633085.00835,-13807090.9189628,7519745.45455239,-146380848.331871,-12209162.4654441,14809791.4680462,-2169973.22917253,-1541680.71831296,-5242.54890945676,-78866.171757245,-53702.6156574138,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14861359.1566782,10543913.4805072,0,0,22416.8856734876,0,0,-147453983.798385,-22346628.3872414,-15249027.7800297,144420075.803523,-7485269.23056319,-4705114.29952243,2921130.15174177,-14844526.2369337,-10532403.9505333,108207.810256472,5583.96592898163,5284.41361945171,0,0,0
0,7.1834925414706,0,0,-145.785734311295,-6.70958385445141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160206289.203882,-160728773.53606,7919800.59880626,0,0,0,0,0,0,0,0,0,152577416.90549,-153075021.02686,7542667.16854411
0,27.1599830062165,0,0,36.7610227306381,-245.993854091768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200735317.132021,40529027.9281387,29943881.5359535,0,0,0,0,0,0,0,0,0,191176490.77266,38599073.86717,28517982.1565273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1231118.19425259,-873460.064293275,0,0,-1857.01963866183,0,0,12215119.7851674,-1019792.0137262,134242786.046098,-286869847.388935,-2250910.20797879,133369325.981805,274664070.144589,2754974.88174248,1915398.98438752,-423060.139883205,-1525713.7071286,-1043330.13399961,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9141560.26293635,-285864138.778806,0,0,-201120.805485223,0,0,-136910070.317878,-20748699.9337227,-14158623.6727095,134093106.366043,-29890260.1966591,-300022762.451515,3828789.18838531,9157189.52005446,285874825.302951,-1016068.48250812,-216750.062603302,-161359.169398311,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274655886.632265,-13459005.9391073,0,0,-292653.40767685,0,0,-132592624.641707,-20094391.7107627,-13712132.8600589,129864493.372563,-294750278.343027,-27171138.7991662,4200450.86698679,274671023.022288,13469355.4647581,-1476429.03345457,-307789.797700458,-229595.182363694,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22417821.9786514,-295283449.179643,0,0,2882554.89454108,0,0,10431135.6373867,1580836.98887587,1078741.13004134,-10216512.0308178,-20836984.9897755,-294204708.049601,-14716563.279099,22416631.1904169,295282634.976695,14502262.9641188,2883745.68277556,2160323.11104979,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304616.721395012,216121.037197425,0,0,459.484098704016,0,0,-3022398.46488833,-14770635.1974833,-10079275.6093684,-280669665.828154,-14466018.4760883,-9863154.57217098,283689752.659466,-297841.944473743,-14285933.7790048,1718735.26125674,-6315.29282255723,14070156.9711597,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304080.195997235,215740.380400519,0,0,458.674803377992,0,0,-3017075.07511778,-14744619.4853829,-10061522.8499963,-280175318.691157,-14440539.2893856,-9845782.46959573,283190086.204208,-14390606.8054408,-708636.130247235,2711013.47546835,14086985.2842469,493239.372903356,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-699.407071009046,-496.218923627785,0,0,-1.05498616807552,0,0,6939.49710990526,33913.7216534527,23142.2510212998,644424.074943278,33214.3145824437,22646.032097672,-651358.264488774,1565145.9985734,-13004256.4672566,-13872639.9728358,-1564447.64648856,13004751.8958216,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349057.84065689,957136.490823203,0,0,1384344.25921844,0,0,-95983.8995271148,-14546.3450945042,-9926.22316888928,94009.0032737078,1334511.49556239,947210.267654314,-13297592.358998,-1349046.8834129,-957128.998793892,13299564.2804279,1384333.30197445,-14579168.9860297,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270027.14761282,901065.388511775,0,0,-12727087.7187205,0,0,-90360.9574470259,-13694.1890939004,-9344.7237900592,88501.7548391344,1256332.95851892,891720.664721716,-12518590.9638929,-1270016.83226761,-901058.335381562,12520447.3659488,-12727098.0340657,605220.117337609,0,0,0
0,0,0,-0.136809086380743,0,0,0,0,0.136809086380743,0,0,0,0,0,0,-753.98223686155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.106971676112943,0,0,0,0.106971676112943,0,0,0,0,0,0,0,0,-673.198425769241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-753.982236861551,-0.0729648460697296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490356400.93589,0,-490356400.93589,0,490356400.93589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-5220.00764485556,0,0,0,5220.00764485556,0,-5220.00764485556,0,0,0,0,5220.00764485556,0,0,0,5220.00764485556,-1375.41490290214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-980712801.87178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5220.00764485556,0,5220.00764485556,-1375.41490290214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196.189649513406,-196.189649513406,-259.076242064352,567.975813280718,-259.076242064352,-308.899571216366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.143083010701,108.939887788093,74.0638000935699,0,0,0,0,0,0,0,0,0,0,0,0
152.520662692105,-152.520662692105,730.532171874989,-411.596904756457,730.532171874989,-318.935267118531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.106978705303,-430.554994040939,52.292037032141,0,0,0,0,0,0,0,0,0,0,0,0
-697.741855065813,697.741855065813,-152.520662692105,501.552205552407,-152.520662692105,-349.031542860302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1903600181921,48.3617244233303,-417.431714639042,0,0,0,0,0,0,0,0,0,0,0,0
-1694.07814828237,0,-772.736074596565,772.736074596565,0,0,2279.24496417207,-585.166815889696,-772.736074596565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.143083010701,108.939887788093,74.0638000935699,0,0,0,0,0,0,0,0,0
1227.65319568978,0,2178.92832767338,-2178.92832767338,0,0,-772.736074596565,-454.917121093215,2178.92832767338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.106978705303,-430.554994040939,52.292037032141,0,0,0,0,0,0,0,0,0
-1495.95917956672,0,-454.917121093215,454.917121093215,0,0,-585.166815889696,2081.12599545641,-454.917121093215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1903600181921,48.3617244233303,-417.431714639042,0,0,0,0,0,0,0,0,0
921.342073685808,0,0,0,0,0,-921.342073685808,-1694.07814828237,772.736074596565,2279.24496417207,-585.166815889696,-772.736074596565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.143083010701,108.939887788093,74.0638000935699,0,0,0,0,0,0
951.275131983596,0,0,0,0,0,-951.275131983596,1227.65319568978,-2178.92832767338,-772.736074596565,-454.917121093215,2178.92832767338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.106978705303,-430.554994040939,52.292037032141,0,0,0,0,0,0
1041.0420584735,0,0,0,0,0,-1041.0420584735,-1495.95917956672,454.917121093215,-585.166815889696,2081.12599545641,-454.917121093215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1903600181921,48.3617244233303,-417.431714639042,0,0,0,0,0,0
-24.7273004572828,0,0,0,0,0,24.7273004572828,24.7273004572828,0,-24.7273004572828,-45.4662611934301,20.7389607361473,61.171172634466,-15.7049114410359,-20.7389607361473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-452.143083010701,108.939887788093,74.0638000935698,0,0,0
-25.5306543334102,0,0,0,0,0,25.5306543334102,25.5306543334102,0,-25.5306543334102,32.9481853636879,-58.4788396970981,-20.7389607361474,-12.2092246275405,58.4788396970981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.106978705304,-430.554994040939,52.292037032141,0,0,0
-27.939850467874,0,0,0,0,0,27.939850467874,27.939850467874,0,-27.939850467874,-40.1490750954145,12.2092246275405,-15.7049114410359,55.8539865364504,-12.2092246275405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1903600181921,48.3617244233303,-417.431714639042,0,0,0
0,0,0,0,0,-57.4462651445874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.434839243523,0,0
0,0,0,0,57.4462651445874,-57.4462651445874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.434839243523,0
0,57.4462651445874,0,0,0,-57.4462651445874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.434839243523
